Country,City,Title,Activities_Type,Review_Count,Rating,Description,Address,Open,Close,Lat,Long,A_Type,Review_Rating
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shinjuku",Hozen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"6-20-16 Shinjuku, Shinjuku 160-0022, Tokyo Prefecture",NaN,NaN,35.6966095,139.7125926,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Setagaya",Rokusho Shrine,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"2-14-2 Noge, Setagaya 158-0092, Tokyo Prefecture",NaN,NaN,35.6027639,139.6422778,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Nihonbashi Nishikawagishi Jizo-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"1-2-5 Yaesu, Chuo 103-0028, Tokyo Prefecture",NaN,NaN,35.6838101,139.7720221,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Honjo Matsuzakacho Park,Nature & Parks,4,3.5,NaN,"3-13-9 Ryogoku, Sumida 130-0026, Tokyo Prefecture",NaN,NaN,35.6933927,139.7940147,Nature,14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Toshima",Awashima Shrine,"Sights & Landmarks, Sacred & Religious Sites",3,3.5,NaN,"Chihaya, Toshima 171-0044, Tokyo Prefecture",NaN,NaN,35.7322492,139.6924736,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Ota",Ota Market,"Sights & Landmarks, Points of Interest & Landmarks",1,5,NaN,"3-2-1 Tokai, Ota 143-0001, Tokyo Prefecture",1200,2359,35.580997,139.7586553,Attractions,5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shinjuku, Nishishinjuku",Statue Tamachan,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"2-6-1 Nishishinjuku, Nishishinjuku, Shinjuku 160-0023, Tokyo Prefecture",NaN,NaN,35.6912851,139.6926095,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shibuya","Kingoryu Shrine, Tokyo Bunshi","Sights & Landmarks, Sacred & Religious Sites",1,5,NaN,"2-26-5 Yoyogi, Shibuya 151-0053, Tokyo Prefecture",NaN,NaN,35.6850272,139.698853,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Hosei University Origin Monument,"Sights & Landmarks, Monuments & Statues",6,3.5,NaN,"1-8-13 Kanda Surugadai, Chiyoda 101-0062, Tokyo Prefecture",NaN,NaN,35.6981609,139.7639194,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Toshima",Seibu Tourist Information Center Ikebukuro,"Traveller Resources, Visitor Centres",6,3.5,NaN,"1-28-1 Minamiikebukuro Seibu Ikebukuro Line Ikebukuro Station 1F, Toshima 171-0022, Tokyo Prefecture",0800,1800,35.7288603,139.7118139,City,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Suginami",Soen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"3-52-19 Horinouchi, Suginami 166-0013, Tokyo Prefecture",NaN,NaN,35.6904946,139.6523454,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Tengen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",9,3,NaN,"4-2-35 Minamiazabu, Minato 106-0047, Tokyo Prefecture",NaN,NaN,35.6480629,139.723577,"Cultural, Attractions",27
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Akiba Tolim,"Shopping, Shopping Malls",6,3.5,NaN,"1-6-5 Kanda Sudacho, Chiyoda 101-0025, Tokyo Prefecture",NaN,NaN,35.6979731,139.7737281,City,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Nishigahara Ichirizuka,"Sights & Landmarks, Historic Sites, Monuments & Statues",11,3,NaN,"2-4-2 Nishigahara, Kita 114-0024, Tokyo Prefecture",NaN,NaN,35.7472993,139.7414913,"Cultural, Attractions",33
Japan,"Kanto, Tokyo Prefecture, Tokyo, Adachi",Nakagawa Park,Nature & Parks,20,3,NaN,"5 Chome Nakagawa, Adachi 120-0002, Tokyo Prefecture",NaN,NaN,35.7759179,139.8509831,Nature,60
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Kaijibashi Trace,"Sights & Landmarks, Historic Sites",10,3,NaN,"3 Marunouchi, Chiyoda 100-0005, Tokyo Prefecture",NaN,NaN,35.6766829,139.765856,"Cultural, Attractions",30
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Shiba Italy Park,Nature & Parks,9,3,NaN,"1-10-20 Higashishimbashi, Minato 105-0021, Tokyo Prefecture",NaN,NaN,35.6595151,139.7591963,Nature,27
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Kissho-in Temple,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"2-1-14 Motoasakusa, Taito 111-0041, Tokyo Prefecture",NaN,NaN,35.7099047,139.7846787,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Nishiki Bridge,"Sights & Landmarks, Bridges",7,3.5,NaN,"3 Kanda Nishikicho, Chiyoda 101-0054, Tokyo Prefecture",NaN,NaN,35.6931197,139.7613669,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shibuya","Isumu, Omotesando","Museums, Shopping, Art Galleries",1,5,"Japan’s Buddhist statues are recognized as national treasures and an important cultural property. Now you can have one of your own for your home or office.Isumu always offers replicas of more than 30 Buddhist statues, all carved with incredible...","5-48-3 Jingumae Sanemu Bldg. 1F, B1F, Shibuya 150-0001, Tokyo Prefecture",1100,2000,35.663605,139.7092612,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Shohei Bridge,"Sights & Landmarks, Bridges",8,3.5,NaN," Bridges 1 Sotokanda and 2 Kanda Awajicho, Chiyoda 100-0000, Tokyo Prefecture",NaN,NaN,35.7009468,139.7696023,"Cultural, Attractions",28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Toko-in,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"3-11-2 Nishiasakusa, Taito 111-0035, Tokyo Prefecture",NaN,NaN,35.7151849,139.789903,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Bunkyo",Ko Shrine,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"2-6-1 Sekiguchi, Bunkyo 112-0014, Tokyo Prefecture",NaN,NaN,35.7118833,139.7269045,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Mita",Jorin-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"4-5-14, Mita, Minato 108-0073, Tokyo Prefecture",NaN,NaN,35.6444027,139.7390507,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Inatsuke Castle Remains,"Sights & Landmarks, Historic Sites",7,3.5,NaN,"1-21-17 Akabane Nishi, Kita 115-0055, Tokyo Prefecture",NaN,NaN,35.7760315,139.719167,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Toshima",Ryukeiko Gallery,"Museums, Shopping, Art Galleries",2,4,NaN,"3-36-6 Sugamo, Toshima 170-0002, Tokyo Prefecture",NaN,NaN,35.7360783,139.7352894,"Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Nakano",Zenjo-in,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"2-28-2 Numabukuro, Nakano 165-0025, Tokyo Prefecture",NaN,NaN,35.7210722,139.6653681,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Kyunaka River,"Nature & Parks, Bodies of Water",6,3.5,NaN,"Sumida, Tokyo Prefecture",NaN,NaN,35.7107215,139.8014968,"Water Activities, Nature",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Suginami",Choryu-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",4,3.5,NaN,"2-31-28 Koenji Minami, Suginami 166-0003, Tokyo Prefecture",NaN,NaN,35.7000768,139.6521615,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Daiho-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"1-1-10 Motoazabu, Minato 106-0046, Tokyo Prefecture",NaN,NaN,35.6553928,139.7329482,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Leather Industrial Museum,"Museums, History Museums",6,3.5,NaN,"1-36-2 Hashiba, Taito 111-0023, Tokyo Prefecture",NaN,NaN,35.7240484,139.8082484,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Saioji Temple,"Sights & Landmarks, Sacred & Religious Sites",3,3.5,NaN,"2-25-6 Shiba, Minato 105-0014, Tokyo Prefecture",NaN,NaN,35.6505745,139.75128,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shibuya",Tokyo Metropolitan Children's Hall,"Museums, Children's Museums",9,3.5,NaN,"1-18-24 Shibuya, Shibuya 150-0002, Tokyo Prefecture",NaN,NaN,35.6615996,139.7035979,"Cultural, Attractions",31.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shibuya",Picaresque,"Museums, Shopping, Art Galleries",1,5,NaN,"4-54-7 Yoyogi, Shibuya 151-0053, Tokyo Prefecture",NaN,NaN,35.6786055,139.6911096,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Suginami",Chozen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",6,3.5,NaN,"2-40-50 Koenjiminami, Suginami 166-0003, Tokyo Prefecture",NaN,NaN,35.7007378,139.6522615,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Bunkyo",Yokoku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"2-3-19 Sekiguchi, Bunkyo 112-0014, Tokyo Prefecture",NaN,NaN,35.7110362,139.729435,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Mikawadai Park,Nature & Parks,9,3.5,NaN,"4-2-27 Roppongi, Minato 106-0032, Tokyo Prefecture",NaN,NaN,35.6642835,139.7338034,Nature,31.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Miroku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",2,4,NaN,"1-4-13 Tachikawa, Sumida 130-0023, Tokyo Prefecture",NaN,NaN,35.6903531,139.798676,"Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Monument of Genna Christian Ruins,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"3-7-8 Mita, Minato 108-0073, Tokyo Prefecture",NaN,NaN,35.643064,139.7415533,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",The Go Hall of Fame and Museum,"Museums, History Museums",2,4,NaN,"7-2 Gobancho, Chiyoda 102-0076, Tokyo Prefecture",NaN,NaN,35.690405,139.736455,"Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Itabashi",Kaga Maeda House Shimoyashiki Site,"Sights & Landmarks, Historic Sites",7,3.5,NaN,"1-8 Kaga, Itabashi 173-0003, Tokyo Prefecture",NaN,NaN,35.7534594,139.7182761,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Hatsunemori Shrine,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"2-27-9 Higashinihonbashi Hatsunemori Bldg., Chuo 103-0004, Tokyo Prefecture",NaN,NaN,35.6933982,139.7864265,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Kasumigaseki Monument,"Sights & Landmarks, Monuments & Statues",8,3.5,NaN,"2-1 Kasumigaseki, Chiyoda 100-0013, Tokyo Prefecture",NaN,NaN,35.6765686,139.7512487,"Cultural, Attractions",28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shibuya",Kiritoshi no Saka,"Sights & Landmarks, Points of Interest & Landmarks",4,3.5,NaN,"4 Yoyogi, Shibuya 151-0053, Tokyo Prefecture",NaN,NaN,35.6792221,139.6915067,Attractions,14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Katsushika",Kamichiba Sunahara Park,"Water & Amusement Parks, Theme Parks",4,3.5,NaN,"1-27-1 Nishikameari, Katsushika 124-0002, Tokyo Prefecture",NaN,NaN,35.7580284,139.8414321,"Water Activities, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Jutoku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"4-22-2 Takinogawa, Kita 114-0023, Tokyo Prefecture",NaN,NaN,35.7512154,139.7258617,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Konan Ryokusui Park,"Fun & Games, Nature & Parks, Playgrounds",4,3.5,NaN,"4-7-47 Konan, Minato 108-0075, Tokyo Prefecture",NaN,NaN,35.6281578,139.7506532,Nature,14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Nambuzaka Church,"Sights & Landmarks, Churches & Cathedrals",5,3.5,NaN,"4-5-6 Minamiazabu, Minato 106-0047, Tokyo Prefecture",NaN,NaN,35.6509987,139.7244991,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Mita",Kamezuka Inari Shrine,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"4-14-18 Mita, Mita, Minato 108-0073, Tokyo Prefecture",NaN,NaN,35.645822,139.7419921,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Daiman-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"35-7 Iwabuchimachi, Kita 115-0041, Tokyo Prefecture",NaN,NaN,35.7849081,139.7236664,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Konyaku Inari Shrine,"Sights & Landmarks, Historic Sites, Sacred & Religious Sites",2,4,NaN,"3-6-13 Yahiro, Sumida 131-0041, Tokyo Prefecture",NaN,NaN,35.7204711,139.8263749,"Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Shotoku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"2-3-3 Matsugaya, Taito 111-0036, Tokyo Prefecture",NaN,NaN,35.7128184,139.7865534,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Katsushika",Katsushika -Ku Sports Shibue Park Tennis Court,"Sights & Landmarks, Arenas & Stadiums",3,3.5,NaN,"3-3-1 Higashitateishi, Katsushika 124-0013, Tokyo Prefecture",NaN,NaN,35.7359896,139.8430307,Attractions,10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Nerima",Kankan Jizo,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"1-18 Sekicho Higashi, Nerima 177-0052, Tokyo Prefecture",NaN,NaN,35.7260575,139.5821163,"Cultural, Attractions",21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Daien-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",13,3,NaN,"3-1-2 Yanaka, Taito 110-0001, Tokyo Prefecture",NaN,NaN,35.7246413,139.7654127,"Cultural, Attractions",39
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Tokyo Ichiba Station,"Traveller Resources, Visitor Centres",5,3.5,NaN,"5-2-1 Tsukiji Tsukiji Market, Chuo 104-0045, Tokyo Prefecture",NaN,NaN,35.6439881,139.7844673,City,17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Bunkyo",Sugamo Otori Shrine,"Sights & Landmarks, Sacred & Religious Sites",9,3,NaN,"4-25-15 Sengoku, Bunkyo 112-0011, Tokyo Prefecture",NaN,NaN,35.7300483,139.7400338,"Cultural, Attractions",27
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shinjuku",Waseda Koshotengai,"Sights & Landmarks, Points of Interest & Landmarks",6,3.5,NaN,"3-14-1 Nishiwaseda, Shinjuku 169-0051, Tokyo Prefecture",NaN,NaN,35.7100747,139.7135836,Attractions,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Nihonbashi Uogashi Monument,"Sights & Landmarks, Monuments & Statues",16,3,NaN,"1-8 Nihonbashi Muromachi, Chuo 103-0022, Tokyo Prefecture",NaN,NaN,35.6845156,139.7754774,"Cultural, Attractions",48
Japan,"Kanto, Tokyo Prefecture, Tokyo, Bunkyo",Josen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",10,3,NaN,"1-7-12 Honkomagome, Bunkyo 113-0021, Tokyo Prefecture",NaN,NaN,35.7257628,139.7530025,"Cultural, Attractions",30
Japan,"Kanto, Tokyo Prefecture, Tokyo, Bunkyo",Bunkyo-ku Tourist information Center,"Traveller Resources, Visitor Centres",8,3.5,NaN,"1-16-21 Kasuga 1F Bunkyo Civic Center, Bunkyo 112-0003, Tokyo Prefecture",0930,1800,35.7080621,139.7521865,City,28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Yanagida Park,"Nature & Parks, Fun & Games, Playgrounds",6,3.5,NaN,"1-20-1 Oji, Kita 114-0002, Tokyo Prefecture",NaN,NaN,35.6958567,139.701504,Nature,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Ota",Onoebeya,"Sights & Landmarks, Points of Interest & Landmarks",3,3.5,NaN,"8-8-8 Ikegami, Ota 146-0082, Tokyo Prefecture",NaN,NaN,35.5706971,139.6988388,Attractions,10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Mori Inari Shrine,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"1-4-4 Tsukuda, Chuo 104-0051, Tokyo Prefecture",NaN,NaN,35.6687899,139.7827719,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Kita",Asukayama Kofun,"Sights & Landmarks, Historic Sites",7,3.5,NaN,"1-1 Oji, Kita 114-0002, Tokyo Prefecture",NaN,NaN,35.753151,139.738205,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Meguro, Jiyugaoka",Iwatate Folk Textile Museum,"Museums, Shopping, Art Galleries, Art Museums, ",2,4,NaN,"1-25-13 Jiyugaoka Iwatate Bldg. 3F, Jiyugaoka, Meguro 152-0035, Tokyo Prefecture",NaN,NaN,35.6095297,139.6684776,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Kojiro Inari Shrine,"Sights & Landmarks, Sacred & Religious Sites",9,3,NaN,"1-5 Shirokanedai Kuwahara Saka, Minato 108-0071, Tokyo Prefecture",NaN,NaN,35.6384172,139.7267742,"Cultural, Attractions",27
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Minamiaoyama",Dasmuse,"Museums, Shopping, Art Galleries",1,5,NaN,"3-8-40 Minamiaoyama 2F Aoyama Center Bldg., Minamiaoyama, Minato 107-0062, Tokyo Prefecture",NaN,NaN,35.6674811,139.7150925,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Gansho-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",3,3.5,NaN,"2-16-22 Takanawa, Minato 108-0074, Tokyo Prefecture",NaN,NaN,35.6388561,139.7393259,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo, Ginza",Tokyo Metro Ginza Station Passenger Information Center,"Traveller Resources, Visitor Centres",8,3.5,NaN,"4-1-2 Ginza Tokyo Metro Ginza Station, Ginza, Chuo 104-0061, Tokyo Prefecture",0915,1715,35.6717279,139.7644425,City,28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Edo Saruwakamachi Ichimuraza Monument,"Sights & Landmarks, Monuments & Statues",7,3.5,NaN,"6-18-13 Asakusa, Taito 111-0032, Tokyo Prefecture",NaN,NaN,35.7167738,139.8006577,"Cultural, Attractions",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Sanjuttsubo no Himitsukichi,"Museums, Speciality Museums",3,3.5,NaN,"1-25-15 Asakusa, Taito 111-0032, Tokyo Prefecture",NaN,NaN,35.7130969,139.7926127,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Gate J.,"Museums, Speciality Museums",5,3.5,NaN,"4-5-4 Shimbashi 1F JRA Shimbashi Annex, Minato 105-0004, Tokyo Prefecture",NaN,NaN,35.6651024,139.7559657,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Renge-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",3,3.5,NaN,"3-23-17 Higashimukojima, Sumida 131-0032, Tokyo Prefecture",NaN,NaN,35.723021,139.81622,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shinagawa",Heiwa Koji,"Sights & Landmarks, Points of Interest & Landmarks",6,3.5,NaN,"5 Chome Higashioi, Shinagawa 140-0011, Tokyo Prefecture",NaN,NaN,35.6075598,139.7362108,Attractions,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Adachi",Konzoji Temple,"Sights & Landmarks, Sacred & Religious Sites",10,3,NaN,"2-63 Senju, Adachi 120-0034, Tokyo Prefecture",NaN,NaN,35.7488346,139.8037334,"Cultural, Attractions",30
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Fukuoka Kurumekan,"Sights & Landmarks, Points of Interest & Landmarks",8,3.5,NaN,"2-19-4 Shimbashi 1F and 2F SNT Bldg., Minato 105-0004, Tokyo Prefecture",1000,2000,35.6648702,139.7563014,Attractions,28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Meguro",Shokaku-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",8,3.5,NaN,"3-1-6 Nakameguro, Meguro 153-0061, Tokyo Prefecture",NaN,NaN,35.6418102,139.7007598,"Cultural, Attractions",28
Japan,"Kanto, Tokyo Prefecture, Tokyo, Sumida",Umewaka Park,Nature & Parks,6,3.5,NaN,"2 Tsutsumidori, Sumida 131-0034, Tokyo Prefecture",NaN,NaN,35.7341034,139.816578,Nature,21
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Sumida Park Riverside Gallery,"Museums, Shopping, Art Galleries",4,3.5,NaN,"1-1 Hanakawado, Taito 111-0033, Tokyo Prefecture",NaN,NaN,35.7137296,139.7991302,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Ota",Art Factory Jonanjima,"Museums, Shopping, Art Galleries",1,5,NaN,"2-4-10 Jonanjima, Ota 143-0002, Tokyo Prefecture",NaN,NaN,35.5806253,139.7762121,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chiyoda",Chiyoda Parkside Plaza,"Sights & Landmarks, Traveller Resources, Libraries, Civic Centres, ",8,4,NaN,"1 Kanda Izumicho, Chiyoda 101-0024, Tokyo Prefecture",NaN,NaN,35.6994458,139.7766721,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",32
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Takanawa",Takamatsu Children's Park,"Fun & Games, Nature & Parks, Playgrounds",4,3.5,NaN,"1-15-22 Takanawa, Takanawa, Minato 108-0074, Tokyo Prefecture",NaN,NaN,35.639692,139.7342263,Nature,14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato",Shika Igakukyoiku Hassho no Chi,"Sights & Landmarks, Monuments & Statues",4,3.5,NaN,"4 Mita, Minato 108-0073, Tokyo Prefecture",NaN,NaN,35.6438333,139.7381536,"Cultural, Attractions",14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Katsushika",Kosuge East Sports Park,"Nature & Parks, Fun & Games, Sports Complexes",7,3.5,NaN,"3-1-1 Kosuge, Katsushika 124-0001, Tokyo Prefecture",NaN,NaN,35.7536453,139.8220483,"Active, Nature",24.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Shibakoen",Tokyo Masonic Center,"Sights & Landmarks, Points of Interest & Landmarks",1,5,NaN,"4-1-3 Shibakoen, Shibakoen, Minato 105-0011, Tokyo Prefecture",NaN,NaN,35.6595954,139.7436499,Attractions,5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Edogawa",Tomyo-ji Temple,"Sights & Landmarks, Historic Sites, Sacred & Religious Sites",3,3.5,NaN,"6-17-30 Hirai, Edogawa 132-0035, Tokyo Prefecture",NaN,NaN,35.7087167,139.8397073,"Cultural, Attractions",10.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Adachi",Obake Entotsu Monument,"Sights & Landmarks, Monuments & Statues",2,4,NaN,"2-2-1 Senjusakuragi Teikyo University of Science Senju Campus, Adachi 120-0045, Tokyo Prefecture",NaN,NaN,35.753639,139.789578,"Cultural, Attractions",8
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Kimchi Yokocho,"Sights & Landmarks, Points of Interest & Landmarks",4,3.5,NaN,"Higashiueno, Taito 110-0015, Tokyo Prefecture",NaN,NaN,35.7107017,139.7809484,Attractions,14
Japan,"Kanto, Tokyo Prefecture, Tokyo, Chuo",Kyobashi Daikonkashi Marketplace Remains,"Sights & Landmarks, Historic Sites",9,3,NaN,"3-4 Kyobashi, Chuo 104-0031, Tokyo Prefecture",NaN,NaN,35.6754582,139.7680615,"Cultural, Attractions",27
Japan,"Kanto, Tokyo Prefecture, Tokyo, Taito",Yuinen-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"2-11-3 Motoasakusa, Taito 111-0041, Tokyo Prefecture",NaN,NaN,35.7108657,139.7834482,"Cultural, Attractions",17.5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Minato, Kitaaoyama",Louise Square,"Museums, Shopping, Art Galleries",1,5,"This select shop has attractive and unique items in various places in Japan. There are various traditional craft items such as Japanese miscellaneous goods, kimonos, dishes etc. For souvenirs abroad, gifts for loved ones, reward for yourself. If you...","3-11-7 Kitaaoyama 2F AO Bldg., Kitaaoyama, Minato 107-0061, Tokyo Prefecture",1100,2000,35.6638119,139.7106551,"Cultural, Attractions",5
Japan,"Kanto, Tokyo Prefecture, Tokyo, Arakawa",Bakin No Fudezuka,"Sights & Landmarks, Points of Interest & Landmarks",11,3,NaN,"3-6-4, Nishi-Nippori InsIde Seiunji, Arakawa, Tokyo Prefecture",NaN,NaN,35.7354324,139.7772168,Attractions,33
Japan,"Kanto, Tokyo Prefecture, Tokyo, Shinjuku",Raiden Inari Shrine,"Sights & Landmarks, Sacred & Religious Sites",18,3,NaN,"4-4-23 Shinjuku, Shinjuku, Tokyo Prefecture",NaN,NaN,35.688716,139.703024,"Cultural, Attractions",54
